,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold
1786,5,7,2,0,6,895,1,928.0,2.0,0.0,0,2.0,0,1,0,1823,1,0,36,192,2,2.0,12192,4500,60,928,3,0,1.0,1443,2000.0,2000,2001,0,265.0,2.0,626.0,663.0,-1.0,1.4709800190294957,75.0,5,0,0,3,0.0,0,3.5,0,2008
1787,12,8,2,1,5,0,1,1594.0,2.0,0.0,0,2.0,0,1,0,1646,1,0,53,128,2,2.0,3842,0,120,1646,2,0,1.0,2885,2004.0,2004,2005,0,30.0,3.0,525.0,1564.0,2.0,2.0,44.0,5,0,0,3,186.0,155,3.5,0,2006
1788,6,4,2,0,5,546,0,546.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1092,1,0,0,0,2,0.0,1936,0,160,546,3,0,1.0,2920,1978.7077955601446,1970,1970,0,546.0,1.0,0.0,0.0,-1.0,1.4709800190294957,21.0,7,0,0,2,0.0,0,1.5,0,2006
1789,11,5,2,0,10,0,0,1728.0,2.0,0.0,0,2.0,0,0,0,1728,2,0,0,0,2,2.0,13101,0,90,1728,6,0,1.0,1197,1987.0,1965,1965,0,1497.0,1.0,576.0,231.0,-1.0,1.4709800190294957,74.0,5,0,0,1,108.0,0,2.0,0,2008
1790,3,7,2,0,6,0,1,1573.0,2.0,0.0,0,2.0,0,1,0,1573,1,0,72,0,2,2.0,9808,0,20,1573,3,0,1.0,848,2002.0,2002,2002,0,785.0,2.0,544.0,788.0,-1.0,1.4709800190294957,67.0,5,0,0,3,110.0,0,3.0,0,2009
1791,7,7,2,2,13,1240,0,920.0,2.0,0.0,57,2.0,0,0,0,2480,2,0,0,0,2,2.0,8145,0,90,1240,5,0,1.0,926,1940.0,1940,1950,0,674.0,1.0,400.0,246.0,-1.0,2.0,69.05520046484602,6,0,0,3,0.0,0,2.5,0,2009
1792,1,8,2,1,5,0,1,1341.0,2.0,0.0,0,2.0,0,1,0,1341,1,0,84,240,2,2.0,17227,0,20,1341,1,0,1.0,2158,1999.0,1999,2000,0,426.0,2.0,482.0,915.0,2.0,1.0,73.0,5,0,0,3,158.0,0,2.5,0,2007
1793,7,4,2,0,6,536,0,173.0,2.0,0.0,0,0.0,0,0,1,1361,1,0,123,0,1,1.0,5280,0,70,825,2,0,0.0,1555,1895.0,1895,1950,0,173.0,-1.0,185.0,0.0,-1.0,1.4709800190294957,60.0,7,0,0,3,0.0,0,1.0,0,2008
1794,6,4,0,0,5,328,0,744.0,0.0,0.0,0,2.0,0,0,0,1120,1,0,0,0,2,2.0,11792,0,50,792,2,0,1.0,278,1956.0,1948,1950,0,744.0,1.0,480.0,0.0,-1.0,1.4709800190294957,89.0,5,0,0,3,0.0,160,1.0,0,2010
1795,7,8,2,1,4,0,0,1226.0,2.0,526.0,0,2.0,0,1,0,1226,1,0,60,133,2,2.0,3876,0,120,1226,1,0,1.0,2522,1978.0,1978,1978,0,48.0,2.0,484.0,652.0,2.0,1.0,40.0,5,0,0,1,0.0,0,2.0,0,2006
1796,1,9,3,1,12,1088,1,1734.0,2.0,0.0,0,2.0,0,2,0,2822,1,0,170,52,2,3.0,13891,0,60,1734,4,0,1.0,434,2009.0,2008,2009,0,1734.0,3.0,1020.0,0.0,2.0,2.0,107.0,5,0,0,3,424.0,192,3.5,0,2009
1797,7,6,2,1,5,0,0,1103.0,2.0,0.0,0,2.0,0,0,1,1103,1,0,120,166,1,2.0,6000,0,30,1103,2,0,1.0,2683,1976.0,1925,1980,0,706.0,1.0,440.0,397.0,-1.0,2.0,50.0,6,0,1,2,0.0,0,1.0,0,2006
1798,6,6,2,0,5,0,0,1179.0,2.0,0.0,0,2.0,0,0,0,1179,1,0,0,0,2,2.0,8240,0,20,1179,2,0,1.0,2173,1960.0,1960,1960,0,1179.0,1.0,622.0,0.0,-1.0,1.4709800190294957,80.0,6,0,0,2,198.0,0,1.0,0,2007
1799,6,5,2,0,4,0,0,698.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,698,1,0,200,0,2,0.0,9405,0,20,698,2,0,1.0,894,1978.7077955601446,1947,2008,0,698.0,1.0,0.0,0.0,-1.0,1.4709800190294957,50.0,9,0,2,3,0.0,0,1.5,0,2009
1800,8,7,2,1,8,1040,1,998.0,2.0,0.0,0,2.0,0,1,0,2046,1,0,62,320,2,3.0,10625,0,60,1006,3,0,1.0,1066,2003.0,2003,2004,0,132.0,2.0,871.0,866.0,-1.0,2.0,85.0,5,0,0,3,292.0,0,3.5,0,2008
1801,3,6,2,1,8,858,0,858.0,2.0,0.0,0,2.0,0,0,0,1716,1,0,84,0,2,2.0,9247,0,60,858,4,0,1.0,1261,1962.0,1962,1962,0,539.0,1.0,490.0,319.0,-1.0,2.0,70.0,6,0,0,3,318.0,120,1.5,0,2008
1802,1,7,2,0,8,941,1,835.0,2.0,0.0,0,2.0,0,1,0,1812,1,0,91,146,2,2.0,10628,0,60,871,3,0,1.0,537,2004.0,2004,2004,0,835.0,2.0,478.0,0.0,2.0,1.4709800190294957,96.0,5,0,0,3,0.0,0,2.5,0,2009
1803,6,5,2,0,6,0,0,1090.0,2.0,0.0,0,2.0,0,0,0,1178,1,0,44,0,2,2.0,11000,0,20,1178,3,0,1.0,2301,1976.0,1976,2003,0,0.0,2.0,502.0,1090.0,-1.0,1.4709800190294957,69.05520046484602,6,0,0,1,0.0,88,2.5,0,2007
1804,9,7,2,1,7,818,0,818.0,2.0,0.0,212,0.0,0,0,0,1636,1,0,0,0,2,1.0,9399,0,70,818,4,0,1.0,2854,1919.0,1919,1950,0,818.0,1.0,288.0,0.0,0.0,2.0,54.0,8,0,0,1,0.0,0,1.5,0,2006
1805,8,4,2,0,5,0,0,576.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,0,2,1.0,7200,0,20,864,2,0,1.0,2649,1952.0,1950,1950,0,576.0,1.0,528.0,0.0,-1.0,1.4709800190294957,60.0,5,0,0,3,0.0,115,1.0,0,2006
1806,8,7,2,0,6,0,1,1588.0,2.0,0.0,0,2.0,0,1,0,1588,1,0,29,158,2,2.0,10264,0,20,1588,3,0,1.0,2776,1999.0,1999,1999,0,426.0,2.0,472.0,1162.0,1.0,1.4709800190294957,78.0,5,0,0,3,183.0,0,2.0,0,2006
1807,2,8,2,1,9,488,1,1420.0,2.0,0.0,0,2.0,0,1,0,1914,1,0,127,168,2,3.0,13215,0,60,1426,3,0,1.0,2403,2004.0,2004,2004,0,426.0,2.0,746.0,994.0,-1.0,1.0,69.05520046484602,5,0,0,3,112.0,0,3.5,0,2006
1808,6,6,2,1,8,766,0,675.0,2.0,0.0,0,2.0,0,0,0,1875,1,0,28,48,2,2.0,10530,0,80,1109,3,0,0.0,2355,1975.0,1975,2000,0,127.0,1.0,485.0,548.0,-1.0,1.0,81.0,6,0,0,1,248.0,0,3.0,0,2006
1809,6,3,2,0,6,504,0,649.0,2.0,0.0,0,2.0,0,0,0,1183,1,0,176,0,2,1.0,6000,0,50,679,2,0,1.0,1983,1981.0,1948,2002,0,318.0,1.0,308.0,331.0,-1.0,1.4709800190294957,50.0,7,0,1,3,0.0,0,1.5,0,2007
1810,11,6,2,0,6,897,1,816.0,2.0,364.0,0,2.0,0,1,0,1730,1,0,91,0,2,2.0,7703,0,60,833,3,0,2.0,547,1992.0,1992,1992,0,400.0,2.0,528.0,52.0,-1.0,1.4709800190294957,70.0,6,0,1,3,0.0,168,2.5,0,2009
1811,6,7,2,0,5,625,1,625.0,2.0,0.0,0,2.0,0,1,0,1250,1,0,54,0,2,2.0,4251,0,160,625,2,0,1.0,1842,2006.0,2006,2007,0,625.0,2.0,528.0,0.0,-1.0,1.4709800190294957,35.0,5,0,0,3,0.0,0,2.5,0,2007
1812,11,6,3,1,9,1246,1,868.0,2.0,0.0,0,2.0,0,1,0,2559,1,0,245,0,2,2.0,12128,0,60,1313,4,0,1.0,2748,1989.0,1989,1989,0,319.0,2.0,506.0,549.0,-1.0,1.0,88.0,4,0,0,3,232.0,168,2.5,0,2006
1813,9,7,2,1,7,0,1,1365.0,2.0,0.0,0,2.0,0,1,0,1548,1,0,20,143,2,2.0,3072,0,120,1548,2,0,1.0,2425,2004.0,2004,2004,0,306.0,2.0,388.0,1059.0,-1.0,1.0,69.05520046484602,5,0,0,3,18.0,0,3.0,0,2006
1814,5,5,2,0,8,526,0,658.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,1,1184,1,0,151,0,1,0.0,8410,0,50,658,5,0,1.0,2837,1978.7077955601446,1910,1996,0,658.0,1.0,0.0,0.0,-1.0,1.4709800190294957,58.0,3,0,-1,1,0.0,0,1.0,0,2006
1815,9,8,2,1,6,0,1,1670.0,2.0,0.0,200,2.0,0,1,0,1670,1,0,240,0,1,3.0,15218,0,20,1670,2,1,2.0,2456,2006.0,2006,2006,0,108.0,3.0,928.0,1562.0,-1.0,2.0,49.0,5,0,0,3,99.69590931493346,0,3.5,0,2006
1816,4,7,2,1,7,882,1,1157.0,2.0,0.0,0,2.0,0,1,0,2062,1,0,55,60,2,2.0,14364,0,60,1180,3,0,1.0,2114,1988.0,1988,1989,0,92.0,2.0,454.0,1065.0,2.0,2.0,69.05520046484602,5,0,0,3,128.0,154,3.5,0,2007
1817,1,5,2,0,5,0,0,894.0,2.0,0.0,0,2.0,0,0,0,894,1,0,0,0,2,1.0,8680,0,20,894,3,0,1.0,1890,1965.0,1960,1960,0,894.0,1.0,312.0,0.0,-1.0,1.4709800190294957,70.0,7,0,0,1,0.0,0,1.0,0,2007
1818,9,6,2,0,6,556,0,856.0,2.0,0.0,0,2.0,0,0,0,1668,1,0,0,0,2,1.0,9600,0,50,1112,3,0,1.0,621,1950.0,1950,2005,0,736.0,1.0,271.0,120.0,-1.0,1.4709800190294957,80.0,8,0,1,3,0.0,0,1.5,0,2009
1819,12,9,3,2,8,0,1,1751.0,2.0,0.0,0,2.0,1,2,0,1766,1,0,36,216,1,3.0,11778,0,20,1766,3,0,1.0,1427,2008.0,2008,2008,0,598.0,3.0,874.0,1153.0,1.0,2.0,91.0,5,0,0,3,402.0,0,3.5,0,2008
1820,5,6,2,0,7,728,1,768.0,2.0,0.0,0,2.0,0,1,0,1496,1,0,0,100,1,2.0,15810,0,60,768,3,1,1.0,1728,2007.0,2007,2007,0,768.0,2.0,572.0,0.0,-1.0,1.4709800190294957,59.0,5,0,0,3,99.69590931493346,0,3.0,0,2007
1821,10,7,2,0,6,0,1,1400.0,2.0,0.0,0,2.0,0,1,0,1400,1,0,55,144,2,2.0,11024,0,20,1400,3,0,1.0,2472,2005.0,2005,2006,0,1400.0,2.0,612.0,0.0,1.0,1.4709800190294957,91.0,5,0,0,3,118.0,0,2.0,0,2006
1822,6,5,2,1,7,1315,0,744.0,2.0,0.0,264,2.0,0,0,0,2140,1,0,40,0,2,2.0,8970,0,60,825,4,0,1.0,610,1965.0,1965,1965,0,356.0,1.0,549.0,388.0,-1.0,1.0,69.05520046484602,6,0,1,1,0.0,0,2.5,0,2009
1823,8,4,2,0,5,0,0,656.0,0.0,0.0,0,0.0,0,0,0,968,1,0,0,0,2,1.0,10800,0,30,968,4,0,1.0,1950,1928.0,1927,2007,0,656.0,1.0,216.0,0.0,-1.0,1.4709800190294957,60.0,6,0,0,1,0.0,0,2.0,0,2007
1824,3,7,2,1,6,0,1,1488.0,2.0,0.0,0,2.0,0,1,0,1488,1,0,50,168,2,2.0,4835,0,120,1488,2,0,1.0,94,2004.0,2004,2005,0,190.0,3.0,506.0,1298.0,1.0,2.0,25.0,5,0,0,3,0.0,0,3.0,0,2010
1825,8,7,2,1,6,0,1,1266.0,2.0,0.0,0,2.0,0,1,0,1266,1,0,16,100,2,2.0,3710,0,20,1266,2,0,1.0,1745,2007.0,2007,2007,0,1266.0,2.0,388.0,0.0,1.0,2.0,53.0,5,0,0,3,16.0,0,2.0,0,2007
1826,11,5,2,0,5,0,0,715.0,2.0,0.0,0,0.0,0,0,0,875,1,0,0,48,2,1.0,6120,0,30,875,2,0,1.0,744,1931.0,1931,1993,0,506.0,1.0,180.0,209.0,-1.0,1.4709800190294957,51.0,7,0,0,1,0.0,0,2.0,0,2009
1827,8,6,2,1,7,761,0,528.0,2.0,0.0,0,2.0,0,1,1,1855,1,0,100,113,1,2.0,9600,0,80,1094,3,0,1.0,1859,1976.0,1976,1994,0,528.0,1.0,512.0,0.0,-1.0,1.0,80.0,7,0,1,3,360.0,0,2.5,0,2007
1828,5,7,2,0,8,0,1,1208.0,2.0,0.0,0,2.0,0,1,0,1621,1,0,45,108,2,2.0,14145,400,20,1621,3,0,1.0,2343,1984.0,1984,1998,0,995.0,2.0,440.0,213.0,0.0,1.4709800190294957,91.0,7,0,0,3,0.0,0,3.0,0,2006
1829,5,7,2,0,7,0,1,1614.0,2.0,0.0,0,2.0,0,1,0,1614,1,0,38,100,2,3.0,9926,0,20,1614,3,0,1.0,1713,2005.0,2005,2006,0,436.0,2.0,878.0,1178.0,0.0,1.4709800190294957,70.0,5,0,0,3,210.0,0,3.0,0,2007
1830,7,6,2,2,5,636,0,630.0,2.0,0.0,0,2.0,0,0,0,1266,1,0,0,340,2,1.0,8012,0,160,630,2,0,1.0,1816,1980.0,1980,1980,0,630.0,1.0,283.0,0.0,-1.0,1.0,50.0,5,0,0,3,0.0,0,1.5,0,2007
1831,3,8,3,1,8,1060,1,1030.0,2.0,0.0,0,2.0,0,1,0,2098,1,0,52,192,2,3.0,10240,0,60,1038,3,0,1.0,2390,2005.0,2005,2005,0,1030.0,2.0,878.0,0.0,0.0,2.0,80.0,5,0,0,2,178.0,0,2.5,0,2006
1832,5,7,2,1,9,978,1,978.0,2.0,0.0,0,2.0,0,1,0,1983,1,0,0,0,2,2.0,10762,0,60,1005,3,0,1.0,364,1999.0,1999,1999,0,284.0,2.0,490.0,694.0,-1.0,1.0,69.05520046484602,5,0,0,3,344.0,0,2.5,0,2009
1833,7,5,2,0,6,0,0,528.0,2.0,95.0,0,2.0,0,0,0,1183,1,0,0,0,2,1.0,8000,0,80,1183,3,0,1.0,684,1959.0,1959,1959,0,0.0,2.0,288.0,433.0,1.0,1.4709800190294957,80.0,5,0,0,1,0.0,0,2.0,0,2009
1834,3,6,2,0,6,567,0,525.0,2.0,0.0,0,2.0,0,0,0,1092,1,0,0,0,2,1.0,1680,0,160,525,3,0,1.0,32,1971.0,1971,1971,0,525.0,1.0,264.0,0.0,-1.0,1.4709800190294957,21.0,5,0,0,1,381.0,0,1.5,0,2010
1835,3,9,3,1,9,574,1,2153.0,2.0,0.0,0,2.0,0,2,0,2643,1,0,84,414,2,3.0,13693,0,60,2069,3,0,1.0,1698,2006.0,2006,2006,0,2153.0,2.0,694.0,0.0,1.0,2.0,105.0,5,0,0,3,772.0,0,2.5,0,2007
1836,6,8,2,1,7,0,1,1660.0,2.0,0.0,0,2.0,0,1,0,1660,1,0,120,133,2,3.0,10625,0,20,1660,3,0,1.0,1129,2007.0,2007,2007,0,1660.0,2.0,660.0,0.0,1.0,2.0,85.0,5,0,0,3,292.0,0,2.0,0,2008
1837,5,5,2,0,5,0,0,900.0,2.0,486.0,0,2.0,0,0,0,900,1,0,32,222,2,2.0,7200,0,20,900,3,0,1.0,165,2005.0,1951,2000,0,180.0,1.0,576.0,234.0,0.0,1.4709800190294957,60.0,7,0,0,1,0.0,0,1.5,0,2010
1838,7,6,2,1,5,668,0,561.0,2.0,0.0,0,2.0,0,0,0,1229,1,0,0,154,2,2.0,1612,0,160,561,2,0,1.0,935,1980.0,1980,1980,0,561.0,2.0,462.0,0.0,-1.0,1.0,24.0,6,0,0,1,0.0,0,1.5,0,2009
1839,8,7,2,0,7,887,1,874.0,2.0,0.0,0,2.0,0,1,0,1761,1,0,105,144,2,2.0,10207,0,60,874,3,0,1.0,1802,2007.0,2007,2007,0,874.0,2.0,578.0,0.0,-1.0,1.4709800190294957,84.0,6,0,0,3,0.0,0,3.0,0,2007
1840,2,8,2,0,7,0,1,1694.0,2.0,0.0,0,2.0,0,1,0,1694,1,0,33,160,2,3.0,10475,0,20,1694,3,0,1.0,250,2008.0,2008,2008,0,1694.0,2.0,776.0,0.0,1.0,1.4709800190294957,64.0,5,0,0,3,72.0,0,2.0,0,2010
1841,12,5,2,0,8,624,0,624.0,1.9566339700567887,0.0,256,1.9385647909137842,0,0,0,1248,2,0,130,0,2,0.0,5976,0,90,624,2,0,1.0,2668,1978.7077955601446,1920,1950,0,624.0,1.0,0.0,0.0,-1.0,1.4709800190294957,33.0,7,0,0,2,0.0,0,2.0,0,2006
1842,5,5,2,0,5,0,0,458.0,2.0,0.0,77,0.0,0,0,0,835,1,0,0,0,2,1.0,10625,400,30,835,2,0,1.0,236,1920.0,1920,1950,0,350.0,1.0,366.0,108.0,-1.0,1.4709800190294957,85.0,5,0,0,0,0.0,0,1.0,0,2010
1843,6,6,2,2,9,874,1,1580.0,2.0,0.0,0,2.0,0,1,1,1953,1,0,231,216,1,2.0,53107,0,60,1079,3,0,1.0,2117,1992.0,1992,1992,0,595.0,2.0,501.0,985.0,1.0,0.0,69.05520046484602,5,0,0,3,0.0,0,3.5,0,2007
1844,9,5,2,0,7,240,0,592.0,0.0,0.0,77,2.0,0,0,0,1173,1,0,25,0,2,1.0,5680,0,45,933,3,0,1.0,2029,1920.0,1901,1950,0,592.0,1.0,240.0,0.0,-1.0,1.4709800190294957,40.0,4,0,0,1,0.0,0,2.0,0,2007
1845,6,6,2,0,6,0,0,1215.0,2.0,0.0,0,2.0,0,0,1,1215,1,0,0,0,1,1.0,12400,0,20,1215,3,0,0.0,636,1958.0,1958,1998,0,630.0,1.0,297.0,585.0,-1.0,1.4709800190294957,66.0,7,0,0,1,176.0,234,1.0,0,2009
1846,5,6,2,0,5,0,0,912.0,2.0,0.0,0,2.0,0,0,1,912,1,0,0,168,1,1.0,6768,0,20,912,3,0,1.0,1155,1962.0,1961,1996,0,80.0,1.0,288.0,832.0,0.0,1.4709800190294957,65.0,8,0,1,2,0.0,0,2.5,0,2008
1847,1,6,2,0,4,0,0,884.0,2.0,0.0,105,2.0,0,1,0,904,1,0,0,0,2,1.0,6000,0,45,904,2,0,1.0,739,1926.0,1926,2004,0,884.0,1.0,180.0,0.0,-1.0,1.4709800190294957,50.0,7,0,0,2,0.0,0,1.0,0,2009
1848,7,6,2,0,7,767,0,983.0,2.0,0.0,156,2.0,0,0,0,1750,1,0,0,245,2,1.0,12508,1300,50,983,4,0,1.0,1608,1989.0,1940,1985,0,323.0,2.0,423.0,660.0,0.0,1.4709800190294957,75.0,7,0,0,3,0.0,0,3.0,0,2008
1849,4,6,2,1,8,729,1,839.0,2.0,0.0,0,2.0,0,0,0,1593,1,0,75,100,2,2.0,7415,0,60,864,3,0,1.0,1087,2004.0,2004,2004,0,80.0,1.0,398.0,759.0,-1.0,1.0,62.0,5,0,0,3,0.0,0,3.5,0,2008
1850,9,8,2,1,9,1097,1,1105.0,2.0,0.0,0,2.0,0,1,0,2202,1,0,65,0,2,2.0,11762,0,60,1105,4,0,1.0,1774,1992.0,1992,1993,0,770.0,3.0,517.0,335.0,-1.0,1.0,88.0,5,0,0,3,309.0,144,3.5,0,2007
1851,7,7,2,1,6,0,1,1310.0,2.0,0.0,0,2.0,0,1,0,1310,1,0,0,0,2,2.0,8767,0,20,1310,3,0,1.0,2816,2005.0,2005,2005,0,1286.0,2.0,400.0,24.0,1.0,2.0,65.0,5,0,0,3,0.0,0,2.0,0,2006
1852,10,4,2,1,5,0,0,948.0,2.0,0.0,0,2.0,0,0,0,948,1,0,36,0,2,1.0,8190,0,20,948,3,0,1.0,2194,1956.0,1954,1954,0,216.0,1.0,280.0,732.0,-1.0,1.0,60.0,6,0,0,3,0.0,0,2.0,0,2007
1853,6,8,2,1,6,0,1,1372.0,2.0,0.0,0,2.0,0,1,0,1448,1,0,140,0,2,2.0,7500,0,20,1448,2,0,1.0,523,2006.0,2006,2007,0,1348.0,2.0,692.0,24.0,-1.0,2.0,75.0,5,0,0,3,238.0,0,2.0,0,2009
1854,12,7,2,2,5,0,0,1533.0,2.0,0.0,0,2.0,0,0,0,1533,1,0,54,200,2,2.0,70761,0,20,1533,2,0,1.0,2767,1975.0,1975,1975,0,878.0,2.0,576.0,655.0,2.0,1.0,62.0,5,0,0,1,0.0,0,3.0,0,2006
1855,2,8,2,0,5,0,1,1511.0,2.0,0.0,0,2.0,0,1,0,1565,1,0,120,0,2,2.0,3784,0,120,1565,2,0,1.0,1837,2006.0,2006,2007,0,1451.0,2.0,476.0,60.0,-1.0,1.4709800190294957,32.0,5,0,0,3,36.0,0,3.0,0,2007
1856,6,5,2,1,6,0,0,1040.0,2.0,0.0,0,2.0,0,0,0,1060,1,0,110,100,2,2.0,4224,0,120,1060,3,0,1.0,2284,1976.0,1976,1976,0,200.0,2.0,572.0,840.0,-1.0,1.0,44.0,7,0,0,1,0.0,0,2.0,0,2007
1857,2,5,2,0,5,0,1,990.0,2.0,0.0,0,2.0,0,0,0,990,1,0,0,0,2,2.0,9245,0,20,990,3,0,1.0,1434,1996.0,1994,1995,0,304.0,2.0,672.0,686.0,-1.0,1.4709800190294957,57.0,5,0,0,3,0.0,0,1.5,0,2008
1858,8,8,2,1,7,0,1,1753.0,2.0,0.0,0,2.0,0,1,0,1787,1,0,150,198,2,3.0,14781,0,20,1787,3,0,1.0,2794,2001.0,2001,2002,0,1753.0,2.0,748.0,0.0,2.0,1.0,69.05520046484602,5,0,0,3,178.0,0,2.0,0,2006
1859,12,3,2,0,6,0,0,0.0,0.0,0.0,0,2.0,0,0,0,1040,2,0,0,0,2,2.0,8544,0,90,1040,2,0,1.0100200400801602,2625,1950.0,1950,1950,0,0.0,1.5861723446893787,400.0,0.0,-0.32363271450075265,1.4709800190294957,60.0,4,0,0,0,0.0,0,2.0,0,2006
1860,9,5,2,1,5,0,0,1089.0,2.0,0.0,0,2.0,0,0,0,1089,1,0,0,328,2,1.0,7440,0,20,1089,3,0,1.0,794,1954.0,1954,1954,0,916.0,2.0,252.0,173.0,-1.0,2.0,62.0,6,0,0,1,0.0,0,2.0,0,2009
1861,11,4,2,0,5,0,0,861.0,2.0,0.0,128,2.0,0,0,0,861,1,0,0,0,2,2.0,7404,0,30,861,2,0,1.0,708,1920.0,1920,1950,0,861.0,0.0,288.0,0.0,-1.0,1.4709800190294957,62.0,6,0,0,1,0.0,0,1.0,0,2009
1862,5,5,0,1,5,0,0,1107.0,2.0,0.0,36,2.0,0,0,1,1296,1,0,0,0,1,1.0,4853,0,30,1296,2,0,1.0,286,1979.0,1924,1999,0,974.0,1.0,260.0,133.0,0.0,2.0,67.0,6,0,0,0,203.0,0,2.0,0,2010
1863,3,7,2,1,7,0,1,1720.0,2.0,0.0,154,2.0,0,1,0,1720,1,0,56,240,2,2.0,10593,0,20,1720,3,0,1.0,62,1996.0,1996,1996,0,801.0,2.0,527.0,919.0,-1.0,1.0,59.0,5,0,0,3,338.0,0,3.0,0,2010
1864,3,7,2,1,6,754,1,725.0,2.0,0.0,0,2.0,0,1,0,1479,1,0,72,167,2,2.0,12090,0,60,725,3,0,1.0,1647,1981.0,1981,2003,0,404.0,2.0,484.0,321.0,-1.0,1.0,78.0,7,0,0,3,306.0,0,2.5,0,2007
1865,2,5,2,0,6,0,0,1040.0,2.0,761.0,0,2.0,0,0,0,1040,1,0,90,0,2,1.0,11677,0,20,1040,3,0,1.0,2054,1966.0,1966,1966,0,30.0,1.0,264.0,249.0,1.0,1.4709800190294957,69.05520046484602,4,0,0,1,442.0,0,2.0,0,2007
1866,6,9,3,1,8,639,1,1519.0,2.0,0.0,0,2.0,0,1,0,2172,1,0,153,162,2,3.0,11000,0,60,1533,4,0,1.0,1102,2000.0,2000,2000,0,1519.0,3.0,687.0,0.0,0.0,1.0,69.05520046484602,5,0,0,3,295.0,0,2.5,0,2008
1867,5,6,2,1,5,0,0,972.0,2.0,0.0,0,2.0,0,0,0,972,1,0,0,0,2,1.0,8000,0,20,972,2,0,1.0,654,1948.0,1948,2002,0,292.0,1.0,240.0,680.0,-1.0,2.0,50.0,6,0,1,3,0.0,0,2.0,0,2009
1868,7,6,2,0,8,728,1,728.0,2.0,0.0,0,2.0,0,0,0,1456,1,0,24,100,2,2.0,8029,0,60,728,3,0,1.0,1089,2005.0,2005,2005,0,728.0,2.0,400.0,0.0,-1.0,1.4709800190294957,51.0,5,0,0,3,0.0,0,2.5,0,2008
1869,7,5,2,1,7,0,0,1048.0,2.0,201.0,0,2.0,0,0,0,1728,1,0,99,0,2,2.0,13495,0,20,1728,3,0,1.0,604,1956.0,1956,1956,0,222.0,1.0,576.0,625.0,-1.0,2.0,69.05520046484602,6,0,1,0,70.0,0,3.0,0,2009
1870,3,5,2,0,7,272,0,784.0,2.0,0.0,236,2.0,0,0,0,1221,1,0,0,0,2,1.0,9738,0,50,949,4,0,1.0,2838,1965.0,1924,1950,0,392.0,1.0,392.0,392.0,-1.0,1.4709800190294957,60.0,7,0,1,2,0.0,0,2.0,0,2006
1871,6,7,2,0,7,893,1,842.0,2.0,0.0,0,2.0,0,1,0,1749,1,0,85,140,2,2.0,9272,0,60,856,3,0,1.0,2777,1999.0,1999,1999,0,342.0,2.0,515.0,500.0,-1.0,1.4709800190294957,68.0,5,0,0,3,0.0,0,2.5,0,2006
1872,5,9,3,1,6,0,1,1577.0,2.0,0.0,0,2.0,0,2,0,1577,1,0,39,203,2,2.0,7841,0,120,1577,2,0,1.0,1723,2005.0,2005,2005,0,729.0,3.0,564.0,848.0,-1.0,2.0,48.0,5,0,0,3,394.0,0,3.0,0,2007
1873,5,7,2,1,7,670,1,384.0,2.0,0.0,0,2.0,0,0,0,1474,1,0,72,120,2,2.0,8530,700,80,804,3,0,1.0,349,1995.0,1995,1996,0,384.0,2.0,400.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,2,22.0,0,2.5,0,2009
1874,2,6,2,1,7,890,1,781.0,2.0,0.0,0,2.0,0,0,0,1671,1,0,84,0,2,2.0,13041,0,60,781,3,0,1.0,2313,1995.0,1995,1995,0,781.0,2.0,423.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,2,0.0,0,2.5,0,2006
1875,6,3,2,0,9,0,0,0.0,2.0,0.0,0,2.0,0,0,1,2034,1,0,266,483,1,4.0,43500,0,20,2034,2,0,1.0100200400801602,2279,1953.0,1953,1953,0,0.0,1.5861723446893787,1041.0,0.0,-0.32363271450075265,1.4709800190294957,200.0,5,0,0,3,0.0,0,1.0,561,2007
1876,1,7,2,1,7,764,0,989.0,2.0,240.0,0,2.0,0,0,0,2009,1,0,20,0,2,2.0,6240,0,50,1245,4,0,1.0,1346,1939.0,1939,1950,0,449.0,1.0,400.0,300.0,0.0,2.0,52.0,5,0,0,1,0.0,0,2.0,0,2008
1877,6,5,2,0,5,0,1,1100.0,2.0,0.0,0,2.0,0,0,0,1100,1,0,0,0,2,2.0,13015,0,20,1100,3,0,1.0,2770,1996.0,1996,1996,0,1100.0,2.0,462.0,0.0,-1.0,1.4709800190294957,95.0,6,0,1,3,0.0,0,1.5,0,2006
