,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold,Gr Liv Area^2,Lot Area^2,Overall Qual^2,Year Built^2,Year Remod/Add^2,BsmtFin SF 1^2,Lot Frontage^2,interact 1
1649,4,6,2,1,7,892,1,763.0,2.0,0.0,0,2.0,0,0,0,1655,1,0,84,157,2,2.0,10000,0,60,763,3,0,1.0,11,1993.0,1993,1994,0,763.0,2.0,440.0,0.0,-1.0,1.0,75.0,5,0,0,2,0.0,0,2.5,0,2010,2739025,100000000,36,3972049,3976036,0.0,5625.0,10000
1650,4,6,2,1,6,0,0,1116.0,2.0,0.0,0,2.0,0,0,0,1116,1,0,0,0,2,2.0,10140,0,20,1116,3,0,1.0,389,1974.0,1974,1974,0,228.0,1.0,528.0,888.0,-1.0,1.0,78.0,6,0,0,3,196.0,0,3.0,0,2009,1245456,102819600,36,3896676,3896676,788544.0,6084.0,0
1651,11,7,2,1,9,984,1,879.0,2.0,0.0,0,2.0,0,1,0,1863,1,0,17,100,2,3.0,14054,0,60,879,4,0,1.0,2415,2006.0,2006,2006,0,879.0,2.0,660.0,0.0,1.0,2.0,58.0,5,0,0,3,0.0,0,2.5,0,2006,3470769,197514916,49,4024036,4024036,0.0,3364.0,14054
1652,5,6,2,1,8,790,1,1055.0,2.0,0.0,0,2.0,0,1,0,1845,1,0,104,635,2,2.0,11218,400,60,1055,3,0,1.0,77,1992.0,1992,1992,0,1055.0,2.0,462.0,0.0,-1.0,1.0,70.0,5,0,0,3,0.0,0,2.5,0,2010,3404025,125843524,36,3968064,3968064,0.0,4900.0,11218
1653,5,5,2,2,6,0,0,1176.0,2.0,52.0,0,2.0,0,0,0,1176,1,0,88,0,2,1.0,8856,0,20,1176,3,0,1.0,1238,1957.0,1957,1957,0,503.0,1.0,292.0,621.0,-1.0,2.0,74.0,4,0,0,1,143.0,95,2.0,0,2008,1382976,78428736,25,3829849,3829849,385641.0,5476.0,0
1654,6,5,2,0,5,0,0,864.0,2.0,474.0,0,2.0,0,0,0,892,1,0,0,0,2,1.0,7800,0,20,892,3,0,1.0,223,1966.0,1966,2008,0,150.0,1.0,416.0,240.0,0.0,1.4709800190294957,65.0,7,0,0,3,47.0,0,2.0,0,2010,795664,60840000,25,3865156,4032064,57600.0,4225.0,0
1655,6,5,2,0,4,0,0,1022.0,2.0,465.0,226,2.0,0,0,0,1022,1,0,30,0,2,1.0,7200,0,30,1022,2,0,1.0,723,1956.0,1910,2006,0,310.0,1.0,280.0,247.0,-1.0,1.4709800190294957,60.0,4,0,0,1,0.0,0,2.0,0,2009,1044484,51840000,25,3648100,4024036,61009.0,3600.0,0
1656,10,5,2,0,7,0,0,2136.0,2.0,0.0,0,2.0,0,0,0,2136,1,0,30,0,2,2.0,10680,0,20,2136,4,0,0.0,2562,1951.0,1951,1951,0,1380.0,1.0,528.0,756.0,-1.0,1.4709800190294957,89.0,3,0,0,1,44.0,0,2.0,0,2006,4562496,114062400,25,3806401,3806401,571536.0,7921.0,0
1657,5,6,2,0,7,678,1,926.0,2.0,0.0,0,2.0,0,0,0,1604,1,0,82,100,2,2.0,9535,0,60,926,3,0,1.0,995,1998.0,1998,1998,0,75.0,2.0,472.0,851.0,2.0,1.4709800190294957,59.0,5,0,0,3,0.0,0,2.5,0,2008,2572816,90916225,36,3992004,3992004,724201.0,3481.0,9535
1658,5,6,0,0,6,806,0,806.0,2.0,0.0,136,2.0,0,0,0,1647,1,0,66,0,2,1.0,6858,0,70,841,4,0,1.0,287,1920.0,1915,1950,0,806.0,2.0,216.0,0.0,-1.0,1.4709800190294957,66.0,4,0,0,1,0.0,0,2.5,0,2010,2712609,47032164,36,3667225,3802500,0.0,4356.0,0
1659,7,5,2,1,5,0,0,864.0,2.0,0.0,0,2.0,0,0,1,864,1,0,0,132,1,1.0,8100,0,20,864,3,0,1.0,1152,1962.0,1961,2007,0,100.0,1.0,420.0,764.0,-1.0,1.0,75.0,8,0,1,3,0.0,0,2.0,0,2008,746496,65610000,25,3845521,4028049,583696.0,5625.0,0
1660,9,5,2,1,5,0,0,1076.0,2.0,0.0,0,2.0,0,0,0,1076,1,0,0,0,2,2.0,9216,0,20,1076,3,0,1.0,1449,1985.0,1975,1975,0,782.0,1.0,576.0,294.0,1.0,0.0,69.05520046484602,6,0,0,1,176.0,0,1.5,0,2008,1157776,84934656,25,3900625,3900625,86436.0,4768.620711240071,0
1661,8,5,2,0,4,0,0,742.0,2.0,0.0,0,2.0,0,0,1,935,1,156,0,0,0,1.0,9100,600,40,779,2,1,1.0,1330,1988.0,1930,1960,0,742.0,1.0,308.0,0.0,-1.0,1.4709800190294957,50.0,6,0,0,1,0.0,0,1.0,0,2008,874225,82810000,25,3724900,3841600,0.0,2500.0,0
1662,7,7,2,0,8,828,1,835.0,2.0,0.0,0,2.0,0,1,0,1663,1,0,68,168,2,2.0,12774,0,60,835,3,0,1.0,1134,2003.0,2003,2004,0,835.0,2.0,478.0,0.0,1.0,1.4709800190294957,67.0,5,0,0,3,95.0,0,2.5,0,2008,2765569,163175076,49,4012009,4016016,0.0,4489.0,12774
1663,3,5,2,0,6,560,0,768.0,2.0,0.0,0,2.0,0,0,0,1328,1,0,12,0,2,1.0,6000,0,50,768,3,0,1.0,706,1950.0,1950,1970,0,384.0,1.0,308.0,384.0,-1.0,1.4709800190294957,50.0,7,0,2,1,0.0,0,1.5,0,2009,1763584,36000000,25,3802500,3880900,147456.0,2500.0,0
1664,5,6,2,1,7,766,1,806.0,2.0,0.0,0,2.0,0,0,0,1572,1,0,40,0,2,2.0,10364,0,60,806,3,0,1.0,1617,1995.0,1995,1996,0,806.0,2.0,373.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,2,0.0,0,2.5,0,2007,2471184,107412496,36,3980025,3984016,0.0,4768.620711240071,10364
1665,4,6,2,1,7,468,0,739.0,2.0,0.0,0,2.0,0,0,0,1342,2,0,0,0,2,1.0,6000,0,50,874,2,0,1.0,1339,1939.0,1939,1950,0,475.0,1.0,240.0,264.0,-1.0,2.0,50.0,5,0,0,3,0.0,0,2.0,0,2008,1800964,36000000,36,3759721,3802500,69696.0,2500.0,0
1666,3,6,2,0,5,0,0,981.0,2.0,35.0,40,2.0,0,0,0,981,1,0,312,0,2,2.0,10530,0,20,981,3,0,1.0,1664,1979.0,1971,1971,0,664.0,1.0,576.0,282.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,1,0.0,0,2.5,0,2007,962361,110880900,36,3884841,3884841,79524.0,4768.620711240071,0
1667,6,5,2,0,6,0,1,1099.0,2.0,0.0,0,2.0,0,0,0,1099,1,0,0,278,2,1.0,9525,0,20,1099,3,0,1.0,1433,1999.0,1995,2006,0,1099.0,2.0,352.0,0.0,-1.0,1.4709800190294957,75.0,6,0,0,3,0.0,0,1.5,0,2008,1207801,90725625,25,3980025,4024036,0.0,5625.0,9525
1668,5,7,2,2,8,888,1,948.0,2.0,0.0,0,2.0,0,1,0,2110,1,0,130,0,2,2.0,8880,0,60,1222,3,0,1.0,75,1994.0,1994,2002,0,253.0,2.0,463.0,695.0,-1.0,0.0,69.05520046484602,5,0,0,3,0.0,0,3.5,0,2010,4452100,78854400,49,3976036,4008004,483025.0,4768.620711240071,8880
1669,4,6,2,1,5,0,0,970.0,2.0,0.0,0,2.0,0,0,0,1026,1,0,0,193,2,2.0,8410,0,85,1026,2,0,1.0,2255,1974.0,1974,1974,0,46.0,2.0,528.0,924.0,1.0,-1.0,82.0,6,0,0,1,0.0,0,2.0,0,2007,1052676,70728100,36,3896676,3896676,853776.0,6724.0,0
1670,9,9,3,1,5,0,1,1419.0,2.0,0.0,0,2.0,0,1,0,1419,1,0,58,155,2,2.0,4385,0,120,1419,2,0,1.0,1170,2001.0,2001,2001,0,455.0,3.0,588.0,964.0,1.0,1.0,42.0,5,0,0,3,0.0,0,2.5,0,2008,2013561,19228225,81,4004001,4004001,929296.0,1764.0,4385
1671,3,9,3,2,11,0,1,2330.0,2.0,0.0,0,2.0,0,2,0,2364,1,0,67,0,2,3.0,12919,0,20,2364,2,0,1.0,45,2009.0,2009,2010,0,142.0,3.0,820.0,2188.0,2.0,2.0,100.0,5,0,0,3,760.0,0,3.5,0,2010,5588496,166900561,81,4036081,4040100,4787344.0,10000.0,12919
1672,11,5,2,0,6,0,1,1040.0,2.0,0.0,0,2.0,0,0,0,1040,1,0,0,168,2,2.0,12464,0,20,1040,3,0,1.0,836,2000.0,1996,1996,0,308.0,2.0,576.0,732.0,-1.0,1.4709800190294957,82.0,5,0,1,2,0.0,0,2.0,0,2009,1081600,155351296,25,3984016,3984016,535824.0,6724.0,12464
1673,1,8,2,0,5,0,1,1280.0,2.0,0.0,0,2.0,0,1,0,1280,1,0,82,0,2,2.0,5005,0,120,1280,2,0,1.0,8,1992.0,1992,1992,0,1017.0,2.0,506.0,263.0,-1.0,1.4709800190294957,43.0,5,0,0,3,0.0,144,2.0,0,2010,1638400,25050025,64,3968064,3968064,69169.0,1849.0,5005
1674,10,8,2,1,9,1330,1,1143.0,2.0,0.0,0,2.0,0,1,0,2473,1,0,151,192,2,3.0,9591,0,60,1143,4,0,1.0,1704,2004.0,2004,2005,0,1143.0,3.0,852.0,0.0,1.0,2.0,76.0,5,0,0,3,344.0,0,2.5,0,2007,6115729,91987281,64,4016016,4020025,0.0,5776.0,9591
1675,7,7,2,2,6,504,0,680.0,2.0,0.0,0,2.0,0,0,0,1302,1,0,0,0,2,1.0,6960,0,50,798,2,0,1.0,2068,1940.0,1940,1998,0,422.0,1.0,224.0,258.0,-1.0,2.0,70.0,8,0,0,3,0.0,126,1.5,0,2007,1695204,48441600,49,3763600,3992004,66564.0,4900.0,0
1676,4,5,2,0,6,0,0,1092.0,2.0,0.0,0,2.0,0,0,0,1092,1,0,0,259,2,1.0,9825,0,20,1092,3,0,1.0,1488,1966.0,1966,1966,0,483.0,1.0,264.0,609.0,-1.0,1.4709800190294957,75.0,5,0,0,1,0.0,161,1.0,0,2008,1192464,96530625,25,3865156,3865156,370881.0,5625.0,0
1677,6,6,2,1,4,0,0,988.0,2.0,0.0,231,2.0,1,0,0,1188,1,0,89,102,1,2.0,14175,0,20,1188,1,0,2.0,1391,1956.0,1956,1956,0,212.0,1.0,621.0,776.0,2.0,1.0,88.0,8,0,0,1,0.0,0,2.0,0,2008,1411344,200930625,36,3825936,3825936,602176.0,7744.0,0
1678,3,7,2,0,6,0,0,1045.0,2.0,0.0,0,2.0,0,0,1,1045,1,0,0,0,1,2.0,7400,0,20,1045,3,0,1.0,2633,1962.0,1962,1962,0,236.0,1.0,528.0,809.0,-1.0,1.4709800190294957,74.0,6,0,0,2,0.0,0,2.0,0,2006,1092025,54760000,49,3849444,3849444,654481.0,5476.0,0
1679,11,6,2,1,6,0,0,1093.0,2.0,0.0,0,2.0,0,0,0,1093,1,0,0,224,2,2.0,10738,400,20,1093,3,0,1.0,1872,1966.0,1966,1966,0,301.0,1.0,484.0,792.0,-1.0,0.0,88.0,7,0,0,2,0.0,0,3.0,0,2007,1194649,115304644,36,3865156,3865156,627264.0,7744.0,0
1680,12,6,2,0,6,842,1,798.0,2.0,0.0,0,2.0,0,1,0,1640,1,0,45,138,2,2.0,8366,0,60,798,3,0,1.0,1138,2004.0,2004,2004,0,798.0,2.0,520.0,0.0,-1.0,1.4709800190294957,65.0,5,0,0,3,0.0,0,2.5,0,2008,2689600,69989956,36,4016016,4016016,0.0,4225.0,8366
1681,3,4,2,0,6,0,0,0.0,2.0,0.0,0,2.0,0,0,0,1224,2,0,0,0,2,2.0,9842,0,90,1224,2,0,1.0100200400801602,1899,1962.0,1962,1962,0,0.0,1.5861723446893787,462.0,0.0,-0.32363271450075265,1.4709800190294957,70.0,5,0,0,1,0.0,0,2.0,0,2007,1498176,96864964,16,3849444,3849444,0.0,4900.0,0
1682,4,7,2,0,6,560,0,560.0,2.0,210.0,0,2.0,0,1,1,1135,1,0,0,256,1,2.0,7200,0,70,575,3,0,2.0,915,1971.0,1936,2007,0,0.0,2.0,576.0,350.0,-1.0,1.4709800190294957,60.0,9,0,1,3,0.0,0,2.0,0,2009,1288225,51840000,49,3748096,4028049,122500.0,3600.0,0
1683,12,5,3,0,6,0,0,1054.0,2.0,0.0,0,2.0,0,0,0,1078,1,0,0,0,2,1.0,10230,0,30,1078,3,0,1.0,660,1987.0,1925,1950,0,1054.0,1.0,264.0,0.0,-1.0,1.4709800190294957,60.0,7,0,0,3,0.0,112,1.0,0,2009,1162084,104652900,25,3705625,3802500,0.0,3600.0,0
1684,5,4,2,0,5,0,0,0.0,2.0,0.0,0,0.0,0,0,0,968,1,0,0,0,2,1.0,8626,0,20,968,2,0,1.0100200400801602,2004,1956.0,1956,1956,0,0.0,1.5861723446893787,331.0,0.0,-0.32363271450075265,1.4709800190294957,52.0,6,0,0,2,1.0,0,1.0,0,2007,937024,74407876,16,3825936,3825936,0.0,2704.0,0
1685,6,9,3,1,10,762,1,1462.0,2.0,0.0,0,2.0,0,1,0,2224,1,0,0,184,2,3.0,8834,0,60,1462,4,0,1.0,443,2004.0,2004,2005,0,292.0,3.0,738.0,1170.0,-1.0,2.0,74.0,5,0,0,3,216.0,0,3.5,0,2009,4946176,78039556,81,4016016,4020025,1368900.0,5476.0,8834
1686,7,3,2,0,6,0,0,0.0,2.0,0.0,0,2.0,0,0,0,1040,2,0,0,0,2,2.0,8544,0,90,1040,2,0,1.0100200400801602,2627,1949.0,1950,1950,0,0.0,1.5861723446893787,400.0,0.0,-0.32363271450075265,1.4709800190294957,60.0,4,0,0,2,0.0,0,2.0,0,2006,1081600,72999936,9,3802500,3802500,0.0,3600.0,0
1687,6,7,2,0,7,908,1,873.0,2.0,0.0,0,2.0,0,1,0,1790,1,0,88,0,2,2.0,9179,0,60,882,3,0,1.0,1438,1999.0,1999,1999,0,240.0,2.0,588.0,633.0,-1.0,1.4709800190294957,68.0,5,0,0,3,158.0,0,3.5,0,2008,3204100,84254041,49,3996001,3996001,400689.0,4624.0,9179
1688,9,6,2,1,11,748,0,588.0,2.0,0.0,0,2.0,0,0,0,2555,1,384,0,431,2,2.0,11526,0,70,1423,3,0,1.0,1525,1993.0,1922,1994,0,588.0,3.0,672.0,0.0,-1.0,2.0,79.0,7,0,0,0,0.0,0,2.0,0,2008,6528025,132848676,36,3694084,3976036,0.0,6241.0,0
1689,6,6,2,0,5,0,0,813.0,0.0,0.0,0,0.0,0,0,0,813,1,0,113,0,2,1.0,5684,0,30,813,2,0,1.0,2644,1932.0,1930,2005,0,813.0,1.0,270.0,0.0,-1.0,1.4709800190294957,70.0,8,0,0,3,0.0,0,1.0,0,2006,660969,32307856,36,3724900,4020025,0.0,4900.0,0
1690,11,8,3,1,7,573,1,1299.0,2.0,0.0,0,2.0,0,1,0,1872,1,0,122,160,2,2.0,11885,0,60,1299,3,0,1.0,866,2001.0,2001,2001,0,309.0,2.0,531.0,990.0,1.0,1.0,69.05520046484602,5,0,0,3,108.0,0,3.5,0,2009,3504384,141253225,64,4004001,4004001,980100.0,4768.620711240071,11885
1691,6,5,2,0,5,0,0,1050.0,2.0,0.0,0,2.0,0,0,0,1050,1,0,0,0,2,1.0,9600,0,20,1050,2,0,1.0,620,1956.0,1956,1956,0,546.0,1.0,338.0,504.0,-1.0,1.4709800190294957,80.0,6,0,0,2,0.0,0,1.0,0,2009,1102500,92160000,25,3825936,3825936,254016.0,6400.0,0
1692,5,9,3,1,11,1567,1,1733.0,2.0,1393.0,0,2.0,0,1,0,3500,1,0,86,870,2,3.0,17242,0,60,1933,4,0,1.0,2451,1993.0,1993,1994,0,48.0,3.0,959.0,292.0,2.0,1.0,114.0,5,0,1,3,738.0,210,4.5,0,2006,12250000,297286564,81,3972049,3976036,85264.0,12996.0,17242
1693,2,4,2,0,5,0,0,864.0,2.0,0.0,0,2.0,0,0,0,948,1,0,0,0,2,1.0,10215,0,20,948,3,0,1.0,2186,1954.0,1954,1954,0,372.0,1.0,248.0,492.0,-1.0,1.4709800190294957,75.0,5,0,0,3,132.0,0,1.0,0,2007,898704,104346225,16,3818116,3818116,242064.0,5625.0,0
1694,10,5,2,0,7,356,0,750.0,2.0,0.0,0,2.0,0,0,0,1316,1,0,0,0,1,2.0,8550,0,50,960,4,1,1.0,2025,1965.0,1926,1950,0,750.0,0.0,576.0,0.0,-1.0,1.4709800190294957,60.0,5,0,0,1,0.0,0,1.0,0,2007,1731856,73102500,25,3709476,3802500,0.0,3600.0,0
1695,8,6,2,1,7,915,0,1021.0,2.0,723.0,0,2.0,0,0,0,2380,1,0,265,0,2,2.0,18450,0,60,1465,3,0,1.0,1916,1965.0,1965,1979,0,111.0,2.0,596.0,187.0,-1.0,-1.0,69.05520046484602,5,0,1,1,113.0,0,2.5,0,2007,5664400,340402500,36,3861225,3916441,34969.0,4768.620711240071,0
1696,11,6,2,1,7,0,0,1296.0,2.0,0.0,0,2.0,1,1,0,1640,1,0,0,108,1,2.0,14778,0,20,1640,3,0,1.0,1542,1993.0,1954,2006,216,568.0,1.0,924.0,728.0,-1.0,2.0,69.05520046484602,7,0,0,3,72.0,0,2.0,0,2008,2689600,218389284,36,3818116,4024036,529984.0,4768.620711240071,0
1697,5,6,2,0,5,600,1,600.0,2.0,0.0,0,2.0,0,1,0,1200,1,0,166,0,2,2.0,3180,0,160,600,2,0,1.0,1163,2005.0,2005,2005,0,210.0,2.0,480.0,390.0,-1.0,1.4709800190294957,30.0,5,0,0,3,0.0,0,3.5,0,2008,1440000,10112400,36,4020025,4020025,152100.0,900.0,3180
1698,2,6,2,0,6,662,0,662.0,2.0,0.0,112,2.0,0,0,0,1324,1,0,0,0,2,1.0,3068,0,70,662,3,0,1.0,205,1920.0,1920,1993,0,662.0,1.0,180.0,0.0,-1.0,1.4709800190294957,52.0,8,0,1,3,0.0,0,1.5,0,2010,1752976,9412624,36,3686400,3972049,0.0,2704.0,0
1699,9,8,3,1,6,0,1,1546.0,2.0,0.0,0,2.0,0,1,0,1564,1,0,0,132,2,2.0,8298,0,20,1564,2,0,1.0,2261,2207.0,2006,2007,0,963.0,2.0,502.0,583.0,1.0,2.0,68.0,5,0,0,3,99.69590931493346,0,2.0,0,2007,2446096,68856804,64,4024036,4028049,339889.0,4624.0,8298
1700,7,9,3,2,11,1174,1,1926.0,2.0,0.0,0,2.0,0,2,0,3140,1,0,78,144,2,3.0,13518,0,60,1966,4,0,1.0,423,2009.0,2008,2009,0,1926.0,3.0,820.0,0.0,-1.0,2.0,104.0,5,0,0,3,860.0,0,3.5,0,2009,9859600,182736324,81,4032064,4036081,0.0,10816.0,13518
1701,10,6,2,1,8,875,0,1595.0,2.0,0.0,0,2.0,0,0,1,2486,1,0,0,0,0,2.0,33120,0,50,1611,5,1,1.0,2687,1962.0,1962,1962,0,1595.0,1.0,576.0,0.0,-1.0,2.0,90.0,5,0,0,1,0.0,0,2.0,0,2006,6180196,1096934400,36,3849444,3849444,0.0,8100.0,0
1702,7,6,2,0,6,899,1,864.0,2.0,0.0,0,2.0,1,0,0,1771,1,0,96,0,1,2.0,13142,0,60,872,3,0,1.0,1436,1997.0,1997,1997,0,176.0,2.0,600.0,688.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,3,128.0,0,3.5,0,2008,3136441,172712164,36,3988009,3988009,473344.0,4768.620711240071,13142
1703,3,8,2,1,7,0,1,1836.0,2.0,0.0,0,2.0,0,1,0,1836,1,0,185,125,2,3.0,11362,0,20,1836,3,0,1.0,444,2004.0,2004,2005,0,797.0,3.0,862.0,1039.0,0.0,2.0,107.0,5,0,0,3,42.0,0,3.0,0,2009,3370896,129095044,64,4016016,4020025,1079521.0,11449.0,11362
1704,6,8,2,1,7,0,1,1603.0,2.0,0.0,0,2.0,0,1,0,1575,1,0,28,216,2,3.0,10845,0,20,1575,2,0,1.0,1067,2003.0,2003,2004,0,454.0,2.0,732.0,1149.0,0.0,1.0,92.0,5,0,0,3,504.0,0,3.0,0,2008,2480625,117614025,64,4012009,4016016,1320201.0,8464.0,10845
1705,12,4,2,0,3,0,0,630.0,1.9566339700567887,499.0,0,1.9385647909137842,0,0,0,630,1,0,0,0,2,0.0,1936,0,180,630,1,0,1.0,2290,1978.7077955601446,1970,1970,0,0.0,2.0,0.0,131.0,1.0,1.4709800190294957,21.0,6,0,0,2,0.0,0,2.0,0,2007,396900,3748096,16,3880900,3880900,17161.0,441.0,0
1706,5,6,2,1,7,0,0,1395.0,2.0,263.0,113,2.0,0,0,0,1395,1,0,0,657,2,2.0,9760,0,20,1395,2,0,1.0,168,1963.0,1963,1984,0,415.0,1.0,440.0,717.0,2.0,1.0,80.0,7,0,0,1,218.0,240,2.0,0,2010,1946025,95257600,36,3853369,3936256,514089.0,6400.0,0
1707,7,7,2,1,5,502,0,502.0,2.0,0.0,68,0.0,0,0,0,1004,1,0,0,280,2,1.0,3960,0,70,502,2,0,1.0,2643,1930.0,1930,1950,0,502.0,1.0,200.0,0.0,-1.0,-1.0,66.0,8,0,0,1,0.0,0,1.0,0,2006,1008016,15681600,49,3724900,3802500,0.0,4356.0,0
1708,10,7,2,1,8,0,1,1860.0,2.0,0.0,0,2.0,0,1,0,1836,1,0,33,120,2,2.0,9100,0,20,1836,3,0,1.0,2802,2004.0,2004,2005,0,1836.0,2.0,484.0,24.0,-1.0,2.0,70.0,5,0,0,3,0.0,0,2.0,0,2006,3370896,82810000,49,4016016,4020025,576.0,4900.0,9100
1709,2,5,2,0,6,0,0,1296.0,2.0,0.0,0,2.0,0,-1,0,1496,1,0,22,0,2,2.0,9600,0,20,1496,3,0,1.0,1224,1960.0,1960,1960,0,638.0,1.0,450.0,658.0,-1.0,1.4709800190294957,80.0,6,0,-1,1,203.0,0,2.0,0,2008,2238016,92160000,25,3841600,3841600,432964.0,6400.0,0
1710,5,5,2,0,5,0,0,894.0,2.0,0.0,0,2.0,0,0,1,894,1,0,0,0,1,2.0,9764,0,20,894,3,0,1.0,1382,1967.0,1967,2003,0,192.0,1.0,450.0,702.0,-1.0,1.4709800190294957,57.0,7,0,0,3,0.0,0,2.0,0,2008,799236,95335696,25,3869089,4012009,492804.0,3249.0,0
1711,8,5,2,0,5,0,0,1040.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1040,1,0,0,0,2,0.0,8430,0,20,1040,3,0,1.0,853,1978.7077955601446,1978,1978,0,424.0,2.0,0.0,616.0,-1.0,1.4709800190294957,60.0,5,0,0,1,136.0,0,2.0,0,2009,1081600,71064900,25,3912484,3912484,379456.0,3600.0,0
1712,3,5,2,0,6,886,0,859.0,1.9566339700567887,0.0,212,1.9385647909137842,0,0,0,1828,1,0,0,174,2,1.7765853658536586,9060,0,70,942,3,0,1.0,2237,1978.7077955601446,1923,1999,0,311.0,2.0,473.6717073170732,548.0,-1.0,1.4709800190294957,50.0,6,0,0,3,0.0,0,2.0,0,2007,3341584,82083600,25,3697929,3996001,300304.0,2500.0,0
1713,1,5,2,0,4,0,0,1008.0,2.0,0.0,0,2.0,0,0,0,1008,1,0,154,0,2,1.0,12778,0,20,1008,2,0,1.0,2585,1952.0,1952,2003,0,350.0,1.0,280.0,658.0,-1.0,1.4709800190294957,66.0,6,0,0,3,0.0,0,2.0,0,2006,1016064,163277284,25,3810304,4012009,432964.0,4356.0,0
1714,10,4,2,0,5,0,0,864.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,196,2,2.0,8172,0,20,864,3,0,1.0,2193,1996.0,1955,1955,0,182.0,1.0,528.0,682.0,-1.0,1.4709800190294957,60.0,5,0,0,1,0.0,0,2.0,0,2007,746496,66781584,16,3822025,3822025,465124.0,3600.0,0
1715,12,8,3,1,6,0,1,1476.0,2.0,0.0,0,2.0,0,1,0,1484,1,0,33,120,2,2.0,9037,0,20,1484,2,0,1.0,2262,2006.0,2006,2006,0,1048.0,2.0,472.0,428.0,1.0,2.0,64.0,5,0,0,3,32.0,0,2.0,0,2007,2202256,81667369,64,4024036,4024036,183184.0,4096.0,9037
1716,4,6,2,0,4,0,0,768.0,2.0,0.0,0,0.0,0,0,0,790,1,0,141,0,2,1.0,6292,0,30,790,2,0,1.0,1528,1925.0,1930,1950,0,384.0,2.0,160.0,384.0,0.0,1.4709800190294957,52.0,5,0,0,1,0.0,0,1.0,0,2008,624100,39589264,36,3724900,3802500,147456.0,2704.0,0
1717,7,5,2,1,6,988,0,1122.0,2.0,0.0,0,2.0,0,0,0,1934,1,0,176,0,2,2.0,11900,0,60,946,3,0,1.0,370,1977.0,1977,1977,0,722.0,2.0,567.0,400.0,-1.0,1.0,85.0,6,0,0,3,157.0,200,3.5,0,2009,3740356,141610000,25,3908529,3908529,160000.0,7225.0,0
1718,5,5,2,0,6,0,0,1150.0,2.0,506.0,0,2.0,0,0,0,1150,1,0,0,0,2,1.0,7945,0,20,1150,3,0,1.0,2629,1959.0,1959,1959,0,465.0,1.0,300.0,179.0,-1.0,1.4709800190294957,70.0,6,0,0,3,0.0,0,2.0,0,2006,1322500,63123025,25,3837681,3837681,32041.0,4900.0,0
1719,6,8,2,1,7,570,1,1582.0,2.0,0.0,0,2.0,0,1,0,2152,1,0,368,0,2,2.0,16659,0,60,1582,3,0,1.0,1703,2007.0,2007,2008,0,1582.0,2.0,728.0,0.0,-1.0,2.0,134.0,5,0,0,3,0.0,0,2.5,0,2007,4631104,277522281,64,4028049,4032064,0.0,17956.0,16659
1720,8,4,2,0,4,0,0,672.0,2.0,0.0,0,2.0,0,0,0,672,1,0,113,0,2,1.0,9340,0,30,672,2,0,1.0,793,1941.0,1941,1950,0,328.0,1.0,234.0,344.0,-1.0,1.4709800190294957,50.0,6,0,0,1,0.0,0,2.0,0,2009,451584,87235600,16,3767481,3802500,118336.0,2500.0,0
1721,2,8,2,1,6,0,1,1401.0,2.0,0.0,0,2.0,0,1,0,1511,1,0,42,168,2,3.0,11454,0,80,1511,3,0,1.0,1429,1995.0,1995,1995,0,631.0,2.0,811.0,770.0,2.0,0.0,69.05520046484602,5,0,0,3,302.0,0,3.0,0,2008,2283121,131194116,64,3980025,3980025,592900.0,4768.620711240071,11454
1722,8,5,0,0,4,0,0,793.0,2.0,0.0,0,2.0,0,0,0,793,1,0,0,0,2,1.0,8480,0,30,793,2,0,1.0,648,1945.0,1945,1950,0,93.0,1.0,240.0,700.0,-1.0,1.4709800190294957,80.0,6,0,1,1,0.0,0,2.0,0,2009,628849,71910400,25,3783025,3802500,490000.0,6400.0,0
1723,6,6,2,1,5,0,0,1008.0,2.0,0.0,0,2.0,0,0,0,1096,1,0,0,0,2,1.0,6305,0,80,1096,3,0,1.0,279,1975.0,1975,1975,0,480.0,1.0,352.0,528.0,1.0,0.0,65.0,6,0,0,1,0.0,0,2.0,0,2010,1201216,39753025,36,3900625,3900625,278784.0,4225.0,0
